Trial	Identity	Answer	ReactionTime[s]	
1	B14	46	1.633991e+01
2	G35	37	7.492115e+00
3	G20	50	5.902190e+00
4	B33	34	6.994187e+00
5	G31	36	7.238644e+00
6	B21	61	7.023685e+00
7	B09	33	5.986429e+00
8	G37	31	7.478961e+00
9	G25	40	5.612119e+00
10	B32	64	5.543971e+00
11	B13	51	5.822938e+00
12	B28	43	5.706309e+00
13	G05	45	5.645042e+00
14	G23	31	6.010288e+00
15	G29	65	5.609588e+00
16	B41	40	5.745668e+00
17	B40	47	5.773705e+00
18	G36	29	5.567784e+00
19	B26	45	5.770961e+00
20	G17	49	7.348548e+00
21	G11	36	6.543162e+00
22	B25	45	8.441927e+00
23	G28	41	5.915776e+00
24	G22	47	6.143632e+00
25	G15	46	5.924484e+00
26	B37	22	6.062159e+00
27	G27	36	6.122960e+00
28	B16	42	5.422374e+00
29	B35	63	5.426776e+00
30	B36	49	8.247209e+00
31	G39	44	5.971958e+00
32	B29	53	8.684130e+00
33	B34	49	7.075332e+00
34	G08	37	5.603006e+00
35	B24	43	9.275742e+00
36	G07	44	5.642621e+00
37	G01	35	6.604141e+00
38	G09	54	7.457949e+00
39	G21	32	5.986880e+00
40	B23	34	6.676688e+00
41	B15	60	5.441106e+00
42	B20	37	8.982766e+00
43	G16	39	6.349498e+00
44	G24	27	6.363507e+00
45	B14	56	5.770830e+00
46	B21	41	7.403324e+00
47	G15	54	5.414542e+00
48	G31	35	5.441776e+00
49	G11	41	5.339032e+00
50	G05	43	5.526331e+00
51	G28	28	5.436383e+00
52	B41	32	5.383175e+00
53	B35	60	5.545148e+00
54	G21	39	5.467446e+00
55	G01	43	8.015249e+00
56	G08	39	5.737313e+00
57	G23	30	5.650354e+00
58	B26	44	5.449089e+00
59	B34	54	5.535757e+00
60	B28	41	5.944379e+00
61	G20	54	5.421826e+00
62	G22	34	6.420665e+00
63	B23	39	5.638067e+00
64	G29	73	5.499523e+00
65	G36	37	5.617982e+00
66	B32	42	6.553088e+00
67	G07	44	6.052358e+00
68	G35	52	5.459376e+00
69	G24	28	5.603932e+00
70	G16	47	6.554517e+00
71	B33	26	5.373417e+00
72	G27	40	5.672665e+00
73	B29	39	7.987326e+00
74	B13	78	5.684553e+00
75	B24	34	8.104107e+00
76	B25	37	7.415480e+00
77	B37	30	5.389422e+00
78	B20	32	5.538180e+00
79	G17	32	5.423576e+00
80	B09	29	5.626973e+00
81	G39	26	5.287699e+00
82	B36	38	5.427121e+00
83	B15	67	5.517383e+00
84	G09	49	5.532495e+00
85	G25	30	5.377864e+00
86	B16	35	6.122276e+00
87	B40	58	5.313275e+00
88	G37	39	5.537931e+00
89	G29	75	5.988347e+00
90	B25	49	5.978239e+00
91	B09	59	7.934659e+00
92	B23	41	5.447509e+00
93	B34	46	5.885035e+00
94	G28	19	5.595009e+00
95	G21	33	5.380947e+00
96	B26	41	5.440757e+00
97	G11	35	5.442820e+00
98	B37	39	5.423459e+00
99	G39	44	5.634990e+00
100	G35	51	5.404307e+00
101	B24	30	5.418819e+00
102	G20	39	5.537917e+00
103	B13	46	6.563425e+00
104	G23	29	6.379244e+00
105	G07	46	5.364603e+00
106	G08	34	5.400029e+00
107	G22	30	5.916181e+00
108	G16	53	5.472183e+00
109	B40	59	7.059961e+00
110	B16	46	5.743002e+00
111	G31	35	5.737755e+00
112	G09	46	5.590636e+00
113	B33	26	6.689554e+00
114	G17	38	8.521486e+00
115	G27	26	5.706847e+00
116	B20	31	7.271627e+00
117	G01	35	5.866824e+00
118	B28	35	7.596663e+00
119	B29	47	7.404021e+00
120	B14	51	6.975611e+00
121	G15	48	5.402495e+00
122	G25	38	5.677881e+00
123	G24	19	5.291565e+00
124	B15	61	7.673466e+00
125	B36	36	6.287530e+00
126	G05	47	6.922526e+00
127	B32	40	7.476655e+00
128	B21	42	6.182299e+00
129	B35	43	5.371446e+00
130	G36	44	5.291502e+00
131	G37	37	8.052714e+00
132	B41	43	6.291148e+00
133	B24	44	7.396702e+00
134	B15	67	7.290759e+00
135	G08	50	7.907746e+00
136	G05	38	5.447738e+00
137	B16	28	6.027558e+00
138	B26	41	5.376661e+00
139	B14	50	6.602097e+00
140	B28	46	8.850177e+00
141	B20	43	6.056409e+00
142	G22	37	6.247290e+00
143	G35	36	5.451487e+00
144	G23	26	5.491433e+00
145	B23	47	5.411460e+00
146	B21	37	5.499293e+00
147	B40	50	7.450699e+00
148	G15	64	6.118599e+00
149	B09	49	6.531039e+00
150	G37	26	7.330756e+00
151	B41	26	6.027590e+00
152	G09	44	5.422003e+00
153	G36	28	5.931262e+00
154	G01	30	5.371505e+00
155	G27	26	5.376634e+00
156	B37	27	5.317458e+00
157	G31	29	5.691337e+00
158	B25	25	5.331487e+00
159	B36	41	5.671123e+00
160	B34	43	5.341881e+00
161	G25	32	5.464518e+00
162	G28	33	6.074124e+00
163	G16	42	5.454166e+00
164	B29	41	5.501782e+00
165	G17	32	8.167440e+00
166	G29	80	5.357518e+00
167	G11	26	5.512082e+00
168	B13	42	6.282103e+00
169	B32	46	5.571386e+00
170	G20	37	5.411447e+00
171	G07	47	5.291541e+00
172	G24	20	6.218615e+00
173	G21	25	6.042189e+00
174	G39	34	5.661751e+00
175	B33	22	6.038396e+00
176	B35	47	6.276967e+00
