Trial	Identity	Answer	ReactionTime[s]	
1	B14	50	8.781125e+00
2	G35	45	6.034189e+00
3	G20	39	7.707257e+00
4	B33	35	8.938032e+00
5	G31	50	6.379509e+00
6	B21	49	6.209282e+00
7	B09	40	6.566346e+00
8	G37	21	6.507609e+00
9	G25	65	8.882557e+00
10	B32	74	5.305975e+00
11	B13	43	6.192486e+00
12	B28	41	6.209223e+00
13	G05	46	6.984475e+00
14	G23	32	5.399583e+00
15	G29	63	6.162183e+00
16	B41	33	9.049448e+00
17	B40	39	5.944194e+00
18	G36	29	5.412763e+00
19	B26	65	5.798053e+00
20	G17	34	7.587469e+00
21	G11	30	7.079268e+00
22	B25	33	5.642603e+00
23	G28	20	7.739504e+00
24	G22	20	1.201091e+01
25	G15	51	5.710056e+00
26	B37	16	5.459334e+00
27	G27	44	6.905628e+00
28	B16	25	5.373821e+00
29	B35	51	5.805662e+00
30	B36	52	5.585785e+00
31	G39	43	6.678195e+00
32	B29	43	5.900641e+00
33	B34	64	7.857019e+00
34	G08	31	6.450825e+00
35	B24	46	7.222757e+00
36	G07	34	6.418363e+00
37	G01	49	6.569847e+00
38	G09	43	5.423535e+00
39	G21	38	7.966527e+00
40	B23	56	6.594551e+00
41	B15	37	5.367552e+00
42	B20	43	6.285591e+00
43	G16	51	5.432565e+00
44	G24	12	7.049094e+00
45	B14	46	5.523730e+00
46	B21	39	5.552113e+00
47	G15	43	8.458741e+00
48	G31	38	5.499226e+00
49	G11	23	5.642025e+00
50	G05	28	7.536921e+00
51	G28	28	6.385440e+00
52	B41	28	6.008783e+00
53	B35	57	6.437119e+00
54	G21	35	5.724599e+00
55	G01	39	7.195793e+00
56	G08	34	5.520648e+00
57	G23	25	7.422174e+00
58	B26	34	5.635338e+00
59	B34	61	6.485527e+00
60	B28	38	6.150431e+00
61	G20	42	6.274360e+00
62	G22	38	5.497227e+00
63	B23	36	5.898244e+00
64	G29	66	5.730454e+00
65	G36	41	5.558827e+00
66	B32	32	6.171672e+00
67	G07	43	5.760383e+00
68	G35	43	5.440028e+00
69	G24	7	7.029090e+00
70	G16	26	7.874215e+00
71	B33	16	7.284512e+00
72	G27	35	8.412393e+00
73	B29	58	8.131219e+00
74	B13	49	6.442792e+00
75	B24	46	7.637360e+00
76	B25	33	7.177396e+00
77	B37	17	5.551849e+00
78	B20	56	8.983205e+00
79	G17	59	9.456461e+00
80	B09	48	6.114436e+00
81	G39	41	9.215803e+00
82	B36	37	7.198399e+00
83	B15	31	5.723820e+00
84	G09	35	5.914715e+00
85	G25	45	5.836834e+00
86	B16	29	5.494926e+00
87	B40	42	6.876180e+00
88	G37	32	5.650212e+00
89	G29	67	5.872206e+00
90	B25	32	6.427905e+00
91	B09	42	7.841257e+00
92	B23	35	5.536873e+00
93	B34	56	6.641234e+00
94	G28	29	5.444278e+00
95	G21	39	6.347430e+00
96	B26	44	5.364945e+00
97	G11	31	8.165851e+00
98	B37	22	5.626105e+00
99	G39	35	6.589860e+00
100	G35	36	6.784981e+00
101	B24	49	8.009430e+00
102	G20	44	5.557110e+00
103	B13	34	5.753855e+00
104	G23	19	5.836796e+00
105	G07	49	7.002258e+00
106	G08	36	6.035435e+00
107	G22	15	1.031879e+01
108	G16	56	5.381858e+00
109	B40	33	5.371393e+00
110	B16	51	5.968156e+00
111	G31	39	6.004883e+00
112	G09	47	6.560766e+00
113	B33	38	7.598205e+00
114	G17	28	8.140501e+00
115	G27	39	8.024876e+00
116	B20	38	9.440937e+00
117	G01	40	8.393315e+00
118	B28	38	6.876267e+00
119	B29	45	7.364382e+00
120	B14	55	6.114152e+00
121	G15	46	5.758411e+00
122	G25	41	8.182080e+00
123	G24	33	5.557104e+00
124	B15	51	9.435779e+00
125	B36	37	8.578658e+00
126	G05	26	5.925910e+00
127	B32	25	7.416499e+00
128	B21	37	6.485939e+00
129	B35	42	6.100950e+00
130	G36	41	7.802245e+00
131	G37	35	6.314548e+00
132	B41	20	7.425852e+00
133	B24	39	5.991489e+00
134	B15	72	5.371405e+00
135	G08	33	5.411371e+00
136	G05	48	6.017655e+00
137	B16	44	6.354446e+00
138	B26	61	5.534635e+00
139	B14	65	5.437463e+00
140	B28	36	5.604066e+00
141	B20	48	8.322999e+00
142	G22	30	7.690478e+00
143	G35	42	5.640670e+00
144	G23	20	6.561043e+00
145	B23	33	7.402685e+00
146	B21	53	6.124064e+00
147	B40	46	9.054866e+00
148	G15	40	8.201497e+00
149	B09	50	7.706354e+00
150	G37	28	5.411350e+00
151	B41	59	5.371351e+00
152	G09	59	7.863753e+00
153	G36	39	6.886927e+00
154	G01	43	5.437827e+00
155	G27	48	6.517508e+00
156	B37	30	7.434155e+00
157	G31	33	5.537279e+00
158	B25	41	8.655552e+00
159	B36	34	9.048144e+00
160	B34	54	8.255507e+00
161	G25	43	9.020376e+00
162	G28	38	7.580881e+00
163	G16	34	5.454402e+00
164	B29	51	6.650881e+00
165	G17	38	5.567435e+00
166	G29	61	8.848805e+00
167	G11	26	1.050099e+01
168	B13	47	8.107605e+00
169	B32	61	7.908563e+00
170	G20	53	7.618132e+00
171	G07	56	7.328757e+00
172	G24	29	9.955468e+00
173	G21	50	7.183848e+00
174	G39	39	8.530893e+00
175	B33	44	9.317891e+00
176	B35	60	9.287895e+00
