Trial	Identity	Answer	ReactionTime[s]	
1	B14	69	4.489163e+01
2	G35	67	6.812341e+00
3	G20	64	2.333107e+01
4	B33	44	1.183833e+01
5	G31	55	1.099757e+01
6	B21	65	1.273258e+01
7	B09	60	7.541125e+00
8	G37	60	7.427513e+00
9	G25	61	1.044350e+01
10	B32	100	8.182150e+00
11	B13	73	8.245865e+00
12	B28	57	1.082149e+01
13	G05	61	7.832662e+00
14	G23	57	7.829651e+00
15	G29	40	7.450228e+00
16	B41	45	7.236786e+00
17	B40	73	6.842806e+00
18	G36	44	8.557737e+00
19	B26	68	5.559562e+00
20	G17	62	8.012960e+00
21	G11	48	7.628072e+00
22	B25	55	6.936132e+00
23	G28	50	5.705876e+00
24	G22	72	6.403409e+00
25	G15	69	7.368544e+00
26	B37	41	9.929804e+00
27	G27	52	1.145043e+01
28	B16	55	5.698834e+00
29	B35	62	6.259088e+00
30	B36	69	5.654774e+00
31	G39	60	9.398519e+00
32	B29	63	5.916516e+00
33	B34	63	6.796129e+00
34	G08	59	7.303129e+00
35	B24	56	5.939974e+00
36	G07	62	9.203447e+00
37	G01	92	6.274378e+00
38	G09	72	8.467198e+00
39	G21	62	6.879669e+00
40	B23	77	1.060553e+01
41	B15	79	1.486037e+01
42	B20	68	7.930671e+00
43	G16	73	7.786646e+00
44	G24	37	6.501821e+00
45	B14	68	6.641099e+00
46	B21	85	1.114331e+01
47	G15	71	7.003362e+00
48	G31	74	7.252896e+00
49	G11	56	6.642664e+00
50	G05	61	1.163172e+01
51	G28	69	5.531650e+00
52	B41	52	5.860967e+00
53	B35	59	5.843991e+00
54	G21	56	6.052033e+00
55	G01	79	6.540692e+00
56	G08	66	7.198640e+00
57	G23	41	7.313212e+00
58	B26	90	5.639233e+00
59	B34	69	5.987846e+00
60	B28	79	6.239320e+00
61	G20	74	5.942378e+00
62	G22	62	6.060760e+00
63	B23	52	8.058161e+00
64	G29	56	6.169697e+00
65	G36	59	5.537899e+00
66	B32	81	6.776820e+00
67	G07	68	6.833972e+00
68	G35	57	5.938737e+00
69	G24	40	9.762882e+00
70	G16	76	8.405130e+00
71	B33	47	5.833264e+00
72	G27	56	7.388905e+00
73	B29	65	5.530487e+00
74	B13	62	5.449879e+00
75	B24	50	5.430405e+00
76	B25	57	6.507191e+00
77	B37	52	5.808322e+00
78	B20	79	5.779502e+00
79	G17	60	6.637133e+00
80	B09	72	5.676152e+00
81	G39	44	5.607771e+00
82	B36	65	7.125064e+00
83	B15	70	5.877580e+00
84	G09	67	6.513471e+00
85	G25	59	5.868019e+00
86	B16	60	5.873352e+00
87	B40	99	5.691034e+00
88	G37	75	5.682245e+00
89	G29	59	6.719628e+00
90	B25	61	5.628251e+00
91	B09	87	5.798520e+00
92	B23	73	5.496153e+00
93	B34	83	5.870407e+00
94	G28	74	5.800293e+00
95	G21	53	5.414217e+00
96	B26	89	5.478114e+00
97	G11	48	6.854094e+00
98	B37	51	8.266474e+00
99	G39	64	5.526933e+00
100	G35	56	5.495499e+00
101	B24	58	5.902477e+00
102	G20	76	6.872958e+00
103	B13	65	5.685656e+00
104	G23	50	5.943224e+00
105	G07	89	5.596225e+00
106	G08	68	5.650998e+00
107	G22	74	8.376685e+00
108	G16	83	6.649570e+00
109	B40	72	7.725588e+00
110	B16	43	7.314347e+00
111	G31	63	6.324459e+00
112	G09	84	5.468595e+00
113	B33	72	5.926043e+00
114	G17	62	6.620672e+00
115	G27	51	7.077285e+00
116	B20	55	1.089651e+01
117	G01	43	7.628305e+00
118	B28	62	7.545405e+00
119	B29	70	5.636551e+00
120	B14	67	6.263692e+00
121	G15	83	7.707756e+00
122	G25	74	8.293027e+00
123	G24	38	5.895079e+00
124	B15	77	6.533772e+00
125	B36	94	6.198430e+00
126	G05	60	5.471889e+00
127	B32	55	9.950601e+00
128	B21	80	8.485675e+00
129	B35	64	5.445436e+00
130	G36	60	5.518756e+00
131	G37	46	5.700939e+00
132	B41	60	6.991398e+00
133	B24	51	6.363012e+00
134	B15	43	9.279980e+00
135	G08	46	5.745309e+00
136	G05	57	5.383456e+00
137	B16	36	5.574165e+00
138	B26	73	5.821275e+00
139	B14	57	5.788953e+00
140	B28	31	6.791262e+00
141	B20	65	5.840511e+00
142	G22	63	6.490655e+00
143	G35	62	6.026347e+00
144	G23	31	5.445917e+00
145	B23	49	6.265926e+00
146	B21	63	9.610039e+00
147	B40	67	5.717543e+00
148	G15	69	6.345554e+00
149	B09	54	5.751385e+00
150	G37	62	6.574528e+00
151	B41	31	5.831028e+00
152	G09	76	6.205169e+00
153	G36	46	6.168655e+00
154	G01	46	5.645096e+00
155	G27	42	7.183657e+00
156	B37	50	6.043303e+00
157	G31	42	5.569953e+00
158	B25	39	6.240844e+00
159	B36	64	6.860194e+00
160	B34	71	7.780795e+00
161	G25	58	5.834744e+00
162	G28	64	5.973301e+00
163	G16	63	6.657040e+00
164	B29	64	7.603426e+00
165	G17	48	6.091881e+00
166	G29	57	6.137213e+00
167	G11	27	5.698250e+00
168	B13	43	5.947442e+00
169	B32	88	5.669336e+00
170	G20	72	6.119675e+00
171	G07	77	6.141995e+00
172	G24	27	5.535535e+00
173	G21	48	5.771370e+00
174	G39	41	6.338030e+00
175	B33	57	6.983440e+00
176	B35	58	5.723736e+00
