Trial	Identity	Answer	ReactionTime[s]	
1	B14	69	1.500182e+01
2	G35	63	8.011108e+00
3	G20	48	6.878313e+00
4	B33	30	6.035255e+00
5	G31	63	5.929290e+00
6	B21	60	5.312746e+00
7	B09	19	6.499605e+00
8	G37	57	7.383150e+00
9	G25	59	6.448492e+00
10	B32	78	7.375940e+00
11	B13	45	6.400516e+00
12	B28	68	6.135930e+00
13	G05	31	6.341859e+00
14	G23	35	7.880758e+00
15	G29	59	5.626903e+00
16	B41	53	5.786569e+00
17	B40	81	6.149359e+00
18	G36	18	6.698150e+00
19	B26	74	9.115497e+00
20	G17	37	7.023343e+00
21	G11	46	5.750325e+00
22	B25	33	7.881329e+00
23	G28	54	6.267772e+00
24	G22	63	5.896126e+00
25	G15	50	6.102627e+00
26	B37	34	6.069810e+00
27	G27	49	7.471065e+00
28	B16	71	1.418850e+01
29	B35	63	5.825800e+00
30	B36	36	6.489504e+00
31	G39	60	6.081622e+00
32	B29	69	6.128496e+00
33	B34	49	5.567300e+00
34	G08	40	6.846048e+00
35	B24	51	8.527205e+00
36	G07	59	5.507739e+00
37	G01	48	8.223184e+00
38	G09	68	7.267883e+00
39	G21	56	7.660175e+00
40	B23	41	6.764000e+00
41	B15	48	5.774432e+00
42	B20	40	5.994482e+00
43	G16	39	6.671593e+00
44	G24	26	5.657192e+00
45	B14	53	5.837904e+00
46	B21	52	5.995475e+00
47	G15	80	5.555835e+00
48	G31	59	5.472551e+00
49	G11	31	6.300219e+00
50	G05	20	5.421360e+00
51	G28	43	5.451620e+00
52	B41	30	5.358577e+00
53	B35	62	6.248721e+00
54	G21	52	5.473879e+00
55	G01	66	7.011874e+00
56	G08	32	6.715136e+00
57	G23	28	7.493034e+00
58	B26	42	5.499284e+00
59	B34	72	5.574004e+00
60	B28	24	8.548517e+00
61	G20	75	5.490105e+00
62	G22	34	6.192072e+00
63	B23	17	5.442962e+00
64	G29	75	7.967178e+00
65	G36	52	5.861449e+00
66	B32	35	5.757896e+00
67	G07	43	6.420728e+00
68	G35	39	5.996791e+00
69	G24	18	1.016107e+01
70	G16	66	5.480331e+00
71	B33	35	5.429849e+00
72	G27	26	6.424706e+00
73	B29	43	5.975212e+00
74	B13	66	5.557499e+00
75	B24	36	6.234351e+00
76	B25	78	6.047156e+00
77	B37	20	6.618715e+00
78	B20	49	6.165381e+00
79	G17	32	5.786197e+00
80	B09	50	5.743593e+00
81	G39	27	5.327540e+00
82	B36	26	6.076802e+00
83	B15	51	5.394381e+00
84	G09	39	5.551636e+00
85	G25	28	5.312107e+00
86	B16	14	5.836507e+00
87	B40	59	7.215475e+00
88	G37	60	5.529843e+00
89	G29	64	5.383763e+00
90	B25	45	5.388973e+00
91	B09	62	5.424661e+00
92	B23	58	5.799855e+00
93	B34	43	5.750524e+00
94	G28	45	3.279967e+01
95	G21	28	5.554897e+00
96	B26	71	5.793235e+00
97	G11	47	5.408538e+00
98	B37	31	5.585463e+00
99	G39	34	5.548175e+00
100	G35	53	5.828281e+00
101	B24	51	7.301961e+00
102	G20	72	5.547179e+00
103	B13	74	5.559471e+00
104	G23	52	7.105597e+00
105	G07	66	6.486966e+00
106	G08	29	5.734673e+00
107	G22	32	6.122873e+00
108	G16	63	6.666798e+00
109	B40	70	5.652293e+00
110	B16	49	5.663703e+00
111	G31	59	5.608398e+00
112	G09	59	5.838062e+00
113	B33	61	6.373934e+00
114	G17	53	5.828008e+00
115	G27	45	5.806697e+00
116	B20	25	6.004211e+00
117	G01	32	6.370816e+00
118	B28	37	9.768489e+00
119	B29	57	5.484246e+00
120	B14	61	5.419663e+00
121	G15	40	5.394695e+00
122	G25	54	5.922459e+00
123	G24	33	6.289832e+00
124	B15	57	5.744706e+00
125	B36	61	5.532799e+00
126	G05	39	5.694959e+00
127	B32	50	5.847317e+00
128	B21	64	6.442802e+00
129	B35	38	5.442812e+00
130	G36	27	8.182003e+00
131	G37	65	5.721737e+00
132	B41	57	6.448829e+00
133	B24	62	5.568312e+00
134	B15	55	5.485586e+00
135	G08	19	5.859999e+00
136	G05	17	5.802031e+00
137	B16	56	5.538633e+00
138	B26	57	5.865474e+00
139	B14	25	5.671027e+00
140	B28	39	5.527465e+00
141	B20	53	5.698899e+00
142	G22	62	5.847166e+00
143	G35	56	5.944074e+00
144	G23	28	6.067587e+00
145	B23	48	6.927662e+00
146	B21	51	6.048154e+00
147	B40	46	5.659330e+00
148	G15	68	5.307457e+00
149	B09	50	5.748526e+00
150	G37	40	6.127191e+00
151	B41	23	5.598159e+00
152	G09	56	5.491989e+00
153	G36	20	5.676420e+00
154	G01	41	5.378394e+00
155	G27	24	5.938609e+00
156	B37	31	5.450370e+00
157	G31	30	5.364026e+00
158	B25	51	5.680957e+00
159	B36	46	5.927907e+00
160	B34	46	5.562075e+00
161	G25	67	5.713690e+00
162	G28	73	6.557802e+00
163	G16	49	7.230846e+00
164	B29	58	5.431133e+00
165	G17	42	6.009478e+00
166	G29	66	5.477709e+00
167	G11	28	5.847161e+00
168	B13	39	5.698618e+00
169	B32	82	5.541750e+00
170	G20	40	5.331598e+00
171	G07	55	5.980003e+00
172	G24	28	5.961311e+00
173	G21	39	5.960132e+00
174	G39	68	5.701551e+00
175	B33	24	5.568236e+00
176	B35	31	5.482192e+00
