Trial	Identity	Answer	ReactionTime[s]	
1	B14	62	1.057169e+01
2	G35	57	9.885109e+00
3	G20	48	6.052351e+00
4	B33	26	6.557069e+00
5	G31	30	6.761825e+00
6	B21	46	6.106341e+00
7	B09	41	5.825023e+00
8	G37	30	6.884627e+00
9	G25	48	6.061683e+00
10	B32	42	5.824835e+00
11	B13	54	5.829002e+00
12	B28	45	6.436526e+00
13	G05	32	6.164044e+00
14	G23	17	6.890837e+00
15	G29	80	5.516322e+00
16	B41	23	5.697914e+00
17	B40	45	6.681867e+00
18	G36	44	5.821931e+00
19	B26	35	6.399967e+00
20	G17	54	5.639255e+00
21	G11	35	5.718592e+00
22	B25	31	6.397093e+00
23	G28	19	6.354124e+00
24	G22	35	6.587058e+00
25	G15	43	5.678539e+00
26	B37	25	6.509602e+00
27	G27	30	6.502376e+00
28	B16	48	5.741609e+00
29	B35	30	5.612875e+00
30	B36	4	6.827056e+00
31	G39	39	5.600133e+00
32	B29	36	5.629672e+00
33	B34	29	5.808000e+00
34	G08	20	5.460988e+00
35	B24	34	5.691797e+00
36	G07	52	5.717712e+00
37	G01	44	5.982187e+00
38	G09	48	5.601485e+00
39	G21	38	5.548436e+00
40	B23	32	5.850501e+00
41	B15	41	5.698693e+00
42	B20	44	5.632023e+00
43	G16	49	5.625917e+00
44	G24	24	5.606461e+00
45	B14	30	5.576718e+00
46	B21	44	5.674083e+00
47	G15	57	5.811864e+00
48	G31	35	5.807736e+00
49	G11	27	5.578593e+00
50	G05	57	5.924741e+00
51	G28	20	5.584314e+00
52	B41	26	5.629152e+00
53	B35	64	5.695651e+00
54	G21	33	5.594145e+00
55	G01	45	5.642161e+00
56	G08	30	5.706633e+00
57	G23	17	5.641146e+00
58	B26	27	5.610486e+00
59	B34	33	5.840659e+00
60	B28	37	5.625663e+00
61	G20	54	5.594994e+00
62	G22	26	5.734762e+00
63	B23	39	6.070693e+00
64	G29	72	5.648651e+00
65	G36	42	5.992282e+00
66	B32	54	5.813034e+00
67	G07	48	5.891680e+00
68	G35	66	5.503490e+00
69	G24	24	5.582125e+00
70	G16	46	5.585026e+00
71	B33	39	5.903528e+00
72	G27	26	6.609993e+00
73	B29	42	5.785586e+00
74	B13	51	5.596356e+00
75	B24	30	5.601483e+00
76	B25	37	6.014548e+00
77	B37	20	5.584327e+00
78	B20	46	5.818115e+00
79	G17	37	5.985929e+00
80	B09	49	5.541321e+00
81	G39	27	5.536456e+00
82	B36	30	5.517556e+00
83	B15	58	5.541642e+00
84	G09	35	5.579043e+00
85	G25	30	9.115326e+00
86	B16	19	5.573149e+00
87	B40	69	5.595713e+00
88	G37	36	5.650505e+00
89	G29	76	5.548198e+00
90	B25	33	5.765059e+00
91	B09	61	5.844420e+00
92	B23	48	5.686637e+00
93	B34	35	6.887233e+00
94	G28	33	7.260019e+00
95	G21	29	5.532142e+00
96	B26	37	5.533580e+00
97	G11	21	6.518016e+00
98	B37	35	5.772520e+00
99	G39	25	5.491130e+00
100	G35	46	5.622082e+00
101	B24	27	5.729827e+00
102	G20	56	5.591081e+00
103	B13	32	5.684899e+00
104	G23	11	5.442278e+00
105	G07	67	5.676272e+00
106	G08	15	5.590786e+00
107	G22	24	7.726697e+00
108	G16	41	5.604561e+00
109	B40	53	5.513369e+00
110	B16	31	5.479590e+00
111	G31	34	5.727380e+00
112	G09	53	5.602077e+00
113	B33	35	5.607910e+00
114	G17	45	5.570457e+00
115	G27	32	5.479857e+00
116	B20	40	5.820536e+00
117	G01	33	5.501570e+00
118	B28	35	7.599010e+00
119	B29	45	5.522517e+00
120	B14	65	5.441758e+00
121	G15	52	5.544535e+00
122	G25	45	6.707723e+00
123	G24	33	5.606997e+00
124	B15	54	5.637553e+00
125	B36	33	5.587839e+00
126	G05	33	5.812153e+00
127	B32	58	5.620934e+00
128	B21	57	5.524279e+00
129	B35	65	5.482175e+00
130	G36	51	5.451005e+00
131	G37	25	6.032182e+00
132	B41	41	5.681926e+00
133	B24	34	8.191000e+00
134	B15	69	5.511343e+00
135	G08	28	5.682672e+00
136	G05	34	5.429870e+00
137	B16	37	5.440783e+00
138	B26	54	5.590778e+00
139	B14	25	5.471518e+00
140	B28	37	5.411595e+00
141	B20	36	5.531536e+00
142	G22	18	8.118331e+00
143	G35	47	5.477033e+00
144	G23	11	5.465140e+00
145	B23	28	6.494192e+00
146	B21	44	6.013913e+00
147	B40	51	5.491239e+00
148	G15	56	5.423028e+00
149	B09	44	5.546662e+00
150	G37	20	5.681516e+00
151	B41	7	5.742880e+00
152	G09	48	5.837738e+00
153	G36	26	5.652094e+00
154	G01	25	5.772884e+00
155	G27	42	5.769590e+00
156	B37	34	5.578542e+00
157	G31	42	5.554133e+00
158	B25	36	5.557167e+00
159	B36	28	5.590331e+00
160	B34	29	5.548796e+00
161	G25	59	5.523150e+00
162	G28	59	5.741616e+00
163	G16	26	5.462224e+00
164	B29	45	6.386055e+00
165	G17	52	5.575256e+00
166	G29	76	5.590088e+00
167	G11	35	8.203783e+00
168	B13	52	6.630000e+00
169	B32	80	5.713500e+00
170	G20	43	6.124843e+00
171	G07	55	7.564273e+00
172	G24	30	5.506718e+00
173	G21	33	5.718305e+00
174	G39	37	5.524304e+00
175	B33	20	5.975115e+00
176	B35	46	5.584064e+00
