Trial	Identity	Answer	ReactionTime[s]	
1	B14	48	1.225993e+01
2	G35	46	1.158426e+01
3	G20	54	7.051877e+00
4	B33	33	1.240159e+01
5	G31	15	9.526038e+00
6	B21	39	1.000378e+01
7	B09	29	6.689929e+00
8	G37	31	1.201603e+01
9	G25	38	9.667980e+00
10	B32	57	9.814968e+00
11	B13	48	5.985640e+00
12	B28	32	7.859927e+00
13	G05	51	9.516829e+00
14	G23	14	8.492528e+00
15	G29	62	1.106046e+01
16	B41	22	8.316342e+00
17	B40	35	8.374176e+00
18	G36	40	7.338193e+00
19	B26	59	6.751833e+00
20	G17	44	8.803685e+00
21	G11	29	6.171803e+00
22	B25	40	5.764845e+00
23	G28	31	5.767900e+00
24	G22	46	5.686703e+00
25	G15	47	6.522287e+00
26	B37	21	6.081980e+00
27	G27	26	7.557799e+00
28	B16	26	6.343024e+00
29	B35	37	7.422782e+00
30	B36	43	7.554088e+00
31	G39	29	7.029244e+00
32	B29	43	7.304253e+00
33	B34	35	6.599821e+00
34	G08	63	8.739382e+00
35	B24	42	9.869911e+00
36	G07	58	7.193553e+00
37	G01	66	6.006571e+00
38	G09	55	5.816689e+00
39	G21	40	9.096622e+00
40	B23	24	8.457618e+00
41	B15	41	6.867109e+00
42	B20	56	1.051001e+01
43	G16	45	1.007757e+01
44	G24	32	9.166992e+00
45	B14	57	8.956387e+00
46	B21	50	1.013948e+01
47	G15	48	6.268715e+00
48	G31	34	1.042826e+01
49	G11	39	7.831914e+00
50	G05	58	1.016902e+01
51	G28	38	8.085446e+00
52	B41	36	9.127931e+00
53	B35	62	7.748169e+00
54	G21	48	8.102364e+00
55	G01	58	7.371835e+00
56	G08	18	1.020127e+01
57	G23	27	7.536988e+00
58	B26	57	7.667851e+00
59	B34	59	7.886858e+00
60	B28	53	6.982346e+00
61	G20	47	9.156715e+00
62	G22	47	6.293377e+00
63	B23	45	6.445134e+00
64	G29	65	6.270633e+00
65	G36	40	5.948830e+00
66	B32	51	8.855224e+00
67	G07	44	8.522806e+00
68	G35	66	6.050397e+00
69	G24	33	1.062773e+01
70	G16	46	9.156682e+00
71	B33	52	8.741110e+00
72	G27	38	1.135904e+01
73	B29	55	5.873302e+00
74	B13	54	6.211136e+00
75	B24	38	7.738947e+00
76	B25	43	6.345149e+00
77	B37	18	9.668962e+00
78	B20	31	9.393331e+00
79	G17	21	1.009426e+01
80	B09	53	5.879382e+00
81	G39	36	7.156934e+00
82	B36	53	9.251958e+00
83	B15	62	5.740058e+00
84	G09	58	6.235422e+00
85	G25	45	7.835779e+00
86	B16	58	9.075106e+00
87	B40	54	6.061650e+00
88	G37	41	6.081098e+00
89	G29	72	6.083379e+00
90	B25	33	7.733747e+00
91	B09	42	7.884853e+00
92	B23	56	6.207463e+00
93	B34	60	7.590586e+00
94	G28	39	8.178047e+00
95	G21	45	6.710473e+00
96	B26	36	6.009749e+00
97	G11	24	8.976508e+00
98	B37	32	6.759917e+00
99	G39	44	8.472182e+00
100	G35	62	9.303774e+00
101	B24	38	9.447603e+00
102	G20	59	6.046943e+00
103	B13	40	7.684381e+00
104	G23	30	1.036100e+01
105	G07	58	7.987311e+00
106	G08	44	9.476177e+00
107	G22	37	1.195777e+01
108	G16	61	7.834002e+00
109	B40	56	7.913884e+00
110	B16	39	6.420539e+00
111	G31	37	1.102066e+01
112	G09	65	6.975588e+00
113	B33	56	9.849230e+00
114	G17	51	9.017272e+00
115	G27	22	1.004962e+01
116	B20	31	8.925265e+00
117	G01	53	8.714869e+00
118	B28	47	8.257671e+00
119	B29	53	1.030060e+01
120	B14	47	9.270446e+00
121	G15	54	7.714001e+00
122	G25	56	9.614309e+00
123	G24	28	8.713223e+00
124	B15	73	5.958357e+00
125	B36	46	7.104902e+00
126	G05	54	7.052066e+00
127	B32	83	7.195081e+00
128	B21	55	7.347808e+00
129	B35	59	8.653124e+00
130	G36	57	6.158663e+00
131	G37	44	7.075877e+00
132	B41	56	9.237637e+00
133	B24	51	1.025268e+01
134	B15	76	9.843394e+00
135	G08	58	9.794687e+00
136	G05	45	7.932479e+00
137	B16	53	8.346722e+00
138	B26	60	6.124282e+00
139	B14	58	6.413419e+00
140	B28	55	8.221472e+00
141	B20	54	9.919292e+00
142	G22	41	9.870073e+00
143	G35	55	6.120183e+00
144	G23	41	9.737044e+00
145	B23	65	8.324440e+00
146	B21	57	5.946025e+00
147	B40	59	6.202332e+00
148	G15	65	6.399881e+00
149	B09	58	6.204507e+00
150	G37	39	6.595481e+00
151	B41	28	8.794062e+00
152	G09	50	6.726583e+00
153	G36	46	7.584631e+00
154	G01	51	8.543560e+00
155	G27	33	8.100457e+00
156	B37	23	7.602509e+00
157	G31	49	7.065030e+00
158	B25	29	1.001276e+01
159	B36	50	5.732372e+00
160	B34	39	9.772999e+00
161	G25	47	6.079853e+00
162	G28	39	6.806521e+00
163	G16	68	6.633082e+00
164	B29	47	6.246529e+00
165	G17	48	6.890803e+00
166	G29	59	7.475258e+00
167	G11	21	1.041568e+01
168	B13	38	7.876511e+00
169	B32	59	6.579639e+00
170	G20	51	5.827627e+00
171	G07	52	6.191530e+00
172	G24	31	8.246493e+00
173	G21	37	7.831349e+00
174	G39	28	8.706166e+00
175	B33	49	9.150880e+00
176	B35	43	8.663553e+00
