Trial	Identity	Answer	ReactionTime[s]	
1	B14	51	1.915758e+01
2	G35	49	1.222402e+01
3	G20	59	1.212621e+01
4	B33	63	1.083870e+01
5	G31	47	1.119968e+01
6	B21	60	1.224908e+01
7	B09	58	8.106456e+00
8	G37	31	1.287803e+01
9	G25	62	1.081205e+01
10	B32	83	7.791551e+00
11	B13	32	8.784800e+00
12	B28	30	9.630727e+00
13	G05	49	1.052329e+01
14	G23	20	1.169193e+01
15	G29	61	9.493860e+00
16	B41	35	9.637425e+00
17	B40	56	7.932648e+00
18	G36	60	1.141230e+01
19	B26	55	6.998415e+00
20	G17	41	2.589249e+01
21	G11	41	9.493020e+00
22	B25	63	1.221494e+01
23	G28	42	1.027098e+01
24	G22	49	1.019143e+01
25	G15	75	5.626435e+00
26	B37	43	9.926049e+00
27	G27	46	1.007675e+01
28	B16	37	7.044444e+00
29	B35	68	7.680442e+00
30	B36	35	9.293765e+00
31	G39	41	1.210288e+01
32	B29	60	1.129328e+01
33	B34	62	8.381502e+00
34	G08	46	9.248725e+00
35	B24	54	1.264225e+01
36	G07	64	8.883958e+00
37	G01	48	8.320568e+00
38	G09	62	1.142617e+01
39	G21	55	6.108670e+00
40	B23	48	9.473232e+00
41	B15	83	1.059505e+01
42	B20	53	9.474303e+00
43	G16	72	7.720938e+00
44	G24	34	8.527632e+00
45	B14	74	9.493227e+00
46	B21	70	9.832758e+00
47	G15	66	1.021179e+01
48	G31	52	6.758326e+00
49	G11	45	9.012203e+00
50	G05	62	1.024328e+01
51	G28	65	7.803354e+00
52	B41	52	7.258536e+00
53	B35	54	8.309187e+00
54	G21	53	8.742579e+00
55	G01	56	6.123540e+00
56	G08	42	8.227001e+00
57	G23	44	1.046758e+01
58	B26	54	6.864446e+00
59	B34	69	6.062161e+00
60	B28	52	1.069293e+01
61	G20	57	1.031464e+01
62	G22	50	9.242221e+00
63	B23	66	1.030425e+01
64	G29	66	1.142523e+01
65	G36	68	6.768208e+00
66	B32	79	9.343503e+00
67	G07	62	9.131504e+00
68	G35	61	8.966722e+00
69	G24	32	5.814718e+00
70	G16	73	9.658423e+00
71	B33	59	8.981948e+00
72	G27	47	1.057998e+01
73	B29	66	8.683142e+00
74	B13	45	6.705426e+00
75	B24	45	1.153243e+01
76	B25	57	8.615042e+00
77	B37	47	8.878950e+00
78	B20	56	1.160672e+01
79	G17	65	8.521768e+00
80	B09	53	1.076717e+01
81	G39	51	7.434264e+00
82	B36	51	6.676798e+00
83	B15	61	8.564943e+00
84	G09	56	8.803328e+00
85	G25	68	1.019177e+01
86	B16	36	8.708915e+00
87	B40	62	7.609269e+00
88	G37	51	7.579146e+00
89	G29	64	1.014431e+01
90	B25	56	8.327924e+00
91	B09	36	1.106460e+01
92	B23	56	5.522976e+00
93	B34	63	6.640698e+00
94	G28	47	9.214994e+00
95	G21	55	7.168786e+00
96	B26	39	9.243077e+00
97	G11	41	7.225715e+00
98	B37	41	8.426123e+00
99	G39	51	1.060935e+01
100	G35	53	9.638540e+00
101	B24	55	1.228569e+01
102	G20	59	7.521281e+00
103	B13	44	7.974142e+00
104	G23	33	5.902721e+00
105	G07	56	1.035420e+01
106	G08	33	6.298239e+00
107	G22	28	9.664047e+00
108	G16	75	7.342391e+00
109	B40	58	5.858947e+00
110	B16	40	6.410575e+00
111	G31	53	5.930724e+00
112	G09	64	8.130486e+00
113	B33	48	9.772450e+00
114	G17	65	6.891682e+00
115	G27	52	8.122201e+00
116	B20	68	7.467326e+00
117	G01	48	1.131674e+01
118	B28	42	5.902157e+00
119	B29	64	6.665503e+00
120	B14	65	7.090608e+00
121	G15	66	7.196384e+00
122	G25	74	6.937212e+00
123	G24	40	9.577000e+00
124	B15	85	5.755973e+00
125	B36	51	7.626784e+00
126	G05	54	6.245295e+00
127	B32	78	1.087644e+01
128	B21	69	6.451791e+00
129	B35	77	5.675326e+00
130	G36	50	6.762423e+00
131	G37	45	6.828810e+00
132	B41	47	6.403004e+00
133	B24	43	1.164395e+01
134	B15	88	5.727738e+00
135	G08	45	6.747089e+00
136	G05	47	8.950358e+00
137	B16	30	5.812059e+00
138	B26	51	6.387257e+00
139	B14	56	7.539179e+00
140	B28	38	8.772290e+00
141	B20	56	5.848555e+00
142	G22	38	5.985096e+00
143	G35	46	8.867571e+00
144	G23	49	8.422062e+00
145	B23	51	9.954471e+00
146	B21	65	7.974923e+00
147	B40	81	6.434440e+00
148	G15	64	8.228377e+00
149	B09	55	8.095863e+00
150	G37	47	5.993294e+00
151	B41	45	8.894357e+00
152	G09	62	7.670656e+00
153	G36	53	6.881708e+00
154	G01	52	7.072126e+00
155	G27	42	1.094088e+01
156	B37	32	9.409752e+00
157	G31	42	1.133412e+01
158	B25	52	8.393743e+00
159	B36	46	6.236950e+00
160	B34	51	5.827212e+00
161	G25	52	6.072921e+00
162	G28	51	9.423570e+00
163	G16	76	6.805935e+00
164	B29	78	5.788982e+00
165	G17	68	5.535406e+00
166	G29	59	6.390328e+00
167	G11	46	7.705885e+00
168	B13	42	9.803777e+00
169	B32	84	5.681890e+00
170	G20	59	6.672130e+00
171	G07	64	5.732504e+00
172	G24	38	7.524361e+00
173	G21	48	6.700666e+00
174	G39	56	6.530143e+00
175	B33	57	5.713685e+00
176	B35	68	5.757642e+00
