Trial	Identity	Answer	ReactionTime[s]	
1	B14	62	1.376095e+01
2	G35	52	1.074304e+01
3	G20	55	9.947978e+00
4	B33	29	7.658122e+00
5	G31	28	1.052304e+01
6	B21	69	9.345612e+00
7	B09	43	9.423092e+00
8	G37	23	9.545213e+00
9	G25	48	1.034019e+01
10	B32	47	6.682865e+00
11	B13	25	9.890641e+00
12	B28	29	6.076410e+00
13	G05	44	9.866756e+00
14	G23	23	1.072791e+01
15	G29	62	7.472695e+00
16	B41	23	9.754272e+00
17	B40	40	5.817767e+00
18	G36	31	6.297231e+00
19	B26	31	8.372279e+00
20	G17	32	1.078753e+01
21	G11	35	9.136760e+00
22	B25	20	1.336443e+01
23	G28	27	7.442042e+00
24	G22	14	1.079428e+01
25	G15	43	5.722267e+00
26	B37	20	8.382914e+00
27	G27	27	6.711962e+00
28	B16	22	8.651665e+00
29	B35	45	5.822793e+00
30	B36	39	6.641528e+00
31	G39	22	9.462741e+00
32	B29	54	1.177300e+01
33	B34	31	7.472036e+00
34	G08	24	1.085040e+01
35	B24	26	9.797348e+00
36	G07	38	7.195974e+00
37	G01	26	6.585216e+00
38	G09	32	1.194089e+01
39	G21	24	1.053179e+01
40	B23	43	8.611803e+00
41	B15	59	8.723905e+00
42	B20	30	7.781896e+00
43	G16	47	5.673674e+00
44	G24	13	7.720863e+00
45	B14	37	7.580150e+00
46	B21	50	1.102256e+01
47	G15	23	1.033191e+01
48	G31	29	1.053477e+01
49	G11	23	7.742976e+00
50	G05	44	9.869832e+00
51	G28	29	7.688702e+00
52	B41	22	7.194752e+00
53	B35	50	8.374878e+00
54	G21	35	9.618475e+00
55	G01	38	5.108535e+00
56	G08	36	6.086171e+00
57	G23	12	1.155684e+01
58	B26	38	5.945183e+00
59	B34	28	9.459881e+00
60	B28	35	5.984502e+00
61	G20	38	5.641923e+00
62	G22	24	8.469762e+00
63	B23	46	7.186398e+00
64	G29	85	8.607598e+00
65	G36	42	8.521233e+00
66	B32	42	5.761494e+00
67	G07	41	9.374861e+00
68	G35	43	8.372932e+00
69	G24	14	6.892959e+00
70	G16	41	8.671374e+00
71	B33	28	5.997196e+00
72	G27	13	7.720984e+00
73	B29	32	5.704049e+00
74	B13	39	5.834931e+00
75	B24	29	1.233581e+01
76	B25	34	1.136638e+01
77	B37	47	5.706403e+00
78	B20	28	8.893644e+00
79	G17	34	8.022490e+00
80	B09	52	5.741140e+00
81	G39	31	8.381759e+00
82	B36	46	6.952478e+00
83	B15	86	7.068822e+00
84	G09	39	9.887880e+00
85	G25	46	7.207922e+00
86	B16	41	6.657513e+00
87	B40	40	5.631638e+00
88	G37	21	9.502112e+00
89	G29	73	6.656537e+00
90	B25	37	7.320258e+00
91	B09	45	9.237612e+00
92	B23	49	1.026418e+01
93	B34	37	1.013873e+01
94	G28	39	7.972814e+00
95	G21	31	6.462994e+00
96	B26	43	8.664501e+00
97	G11	23	6.683253e+00
98	B37	30	7.345306e+00
99	G39	26	5.511692e+00
100	G35	43	5.519646e+00
101	B24	29	8.735224e+00
102	G20	50	5.991765e+00
103	B13	32	5.685811e+00
104	G23	23	6.506199e+00
105	G07	46	6.268628e+00
106	G08	43	6.640128e+00
107	G22	11	8.596561e+00
108	G16	38	9.201510e+00
109	B40	26	5.769703e+00
110	B16	41	6.545393e+00
111	G31	40	6.293256e+00
112	G09	43	7.262146e+00
113	B33	36	6.002220e+00
114	G17	31	9.225743e+00
115	G27	25	8.125696e+00
116	B20	40	5.689963e+00
117	G01	38	5.584525e+00
118	B28	50	8.879191e+00
119	B29	50	7.883876e+00
120	B14	61	5.832612e+00
121	G15	48	7.715888e+00
122	G25	47	7.366157e+00
123	G24	32	8.284627e+00
124	B15	79	7.647541e+00
125	B36	45	8.837427e+00
126	G05	40	5.701131e+00
127	B32	63	6.222471e+00
128	B21	57	6.760184e+00
129	B35	55	7.142711e+00
130	G36	53	6.457203e+00
131	G37	24	6.772597e+00
132	B41	29	6.801472e+00
133	B24	32	5.576688e+00
134	B15	65	6.296541e+00
135	G08	34	7.538346e+00
136	G05	47	7.076309e+00
137	B16	44	7.360978e+00
138	B26	40	7.070311e+00
139	B14	53	1.187601e+01
140	B28	43	5.580489e+00
141	B20	31	6.467488e+00
142	G22	22	9.669325e+00
143	G35	45	8.043496e+00
144	G23	24	7.296073e+00
145	B23	45	6.920135e+00
146	B21	44	6.383782e+00
147	B40	49	5.915013e+00
148	G15	50	6.183228e+00
149	B09	52	7.011486e+00
150	G37	20	8.410854e+00
151	B41	43	5.857526e+00
152	G09	49	6.123324e+00
153	G36	34	6.552179e+00
154	G01	50	5.842341e+00
155	G27	28	6.121737e+00
156	B37	37	5.657541e+00
157	G31	27	6.255270e+00
158	B25	34	6.414581e+00
159	B36	36	5.555353e+00
160	B34	39	6.701944e+00
161	G25	54	9.153686e+00
162	G28	35	5.519749e+00
163	G16	59	5.781941e+00
164	B29	49	5.480972e+00
165	G17	43	6.299207e+00
166	G29	70	5.818247e+00
167	G11	42	6.419381e+00
168	B13	32	5.495195e+00
169	B32	25	6.652302e+00
170	G20	48	5.646250e+00
171	G07	59	5.522753e+00
172	G24	34	5.977896e+00
173	G21	40	5.602383e+00
174	G39	44	5.960646e+00
175	B33	48	5.708199e+00
176	B35	42	6.423145e+00
