Trial	Identity	Answer	ReactionTime[s]	
1	B14	64	1.201275e+01
2	G35	52	8.137521e+00
3	G20	53	6.528326e+00
4	B33	28	6.505058e+00
5	G31	43	7.517757e+00
6	B21	58	5.875434e+00
7	B09	36	7.050623e+00
8	G37	34	7.373164e+00
9	G25	52	6.844111e+00
10	B32	68	6.095653e+00
11	B13	59	5.912047e+00
12	B28	45	5.572872e+00
13	G05	38	6.707309e+00
14	G23	16	7.686459e+00
15	G29	72	5.748951e+00
16	B41	37	6.019890e+00
17	B40	35	6.135237e+00
18	G36	35	5.939238e+00
19	B26	60	6.756206e+00
20	G17	38	6.157751e+00
21	G11	40	5.887343e+00
22	B25	48	6.186785e+00
23	G28	33	6.006041e+00
24	G22	29	6.443346e+00
25	G15	42	6.588003e+00
26	B37	28	6.198932e+00
27	G27	29	6.873689e+00
28	B16	38	5.752769e+00
29	B35	67	6.496739e+00
30	B36	40	6.729291e+00
31	G39	35	6.112079e+00
32	B29	49	5.821780e+00
33	B34	63	5.797656e+00
34	G08	30	6.191132e+00
35	B24	41	5.882977e+00
36	G07	49	6.182921e+00
37	G01	42	6.577618e+00
38	G09	56	6.648274e+00
39	G21	37	5.746152e+00
40	B23	45	5.709119e+00
41	B15	45	5.879516e+00
42	B20	54	5.685307e+00
43	G16	56	5.762075e+00
44	G24	23	9.333358e+00
45	B14	53	5.853144e+00
46	B21	65	5.970328e+00
47	G15	59	5.808025e+00
48	G31	45	6.181379e+00
49	G11	32	5.997811e+00
50	G05	43	5.666518e+00
51	G28	32	6.156590e+00
52	B41	38	6.050935e+00
53	B35	58	6.036263e+00
54	G21	50	6.481147e+00
55	G01	41	6.424885e+00
56	G08	36	5.714588e+00
57	G23	29	5.951764e+00
58	B26	33	6.168123e+00
59	B34	40	5.653422e+00
60	B28	49	5.806384e+00
61	G20	53	6.067447e+00
62	G22	24	1.023078e+01
63	B23	48	5.779042e+00
64	G29	59	6.041785e+00
65	G36	35	5.889909e+00
66	B32	69	6.114878e+00
67	G07	48	6.418822e+00
68	G35	60	6.774784e+00
69	G24	16	5.957405e+00
70	G16	12	7.155397e+00
71	B33	21	5.868266e+00
72	G27	29	6.091703e+00
73	B29	36	6.684285e+00
74	B13	51	6.129774e+00
75	B24	33	5.884715e+00
76	B25	36	6.014900e+00
77	B37	13	6.107394e+00
78	B20	47	5.675845e+00
79	G17	34	5.676338e+00
80	B09	61	5.974889e+00
81	G39	13	5.777700e+00
82	B36	41	5.847031e+00
83	B15	28	5.879358e+00
84	G09	28	5.785865e+00
85	G25	46	6.151843e+00
86	B16	28	5.787382e+00
87	B40	72	5.908682e+00
88	G37	11	5.718211e+00
89	G29	73	6.126649e+00
90	B25	37	5.617618e+00
91	B09	36	5.939207e+00
92	B23	47	8.672218e+00
93	B34	57	8.111138e+00
94	G28	26	5.882117e+00
95	G21	35	6.293292e+00
96	B26	51	5.722743e+00
97	G11	24	6.083630e+00
98	B37	6	6.093699e+00
99	G39	16	5.868604e+00
100	G35	38	6.254978e+00
101	B24	19	6.039894e+00
102	G20	45	5.910428e+00
103	B13	32	6.430614e+00
104	G23	15	6.000335e+00
105	G07	39	5.867207e+00
106	G08	22	5.897730e+00
107	G22	16	5.891732e+00
108	G16	57	6.081402e+00
109	B40	42	6.051094e+00
110	B16	2	5.738870e+00
111	G31	32	5.770257e+00
112	G09	53	5.715425e+00
113	B33	14	5.882073e+00
114	G17	27	6.295352e+00
115	G27	25	5.790038e+00
116	B20	33	5.959824e+00
117	G01	21	5.876323e+00
118	B28	50	5.694752e+00
119	B29	40	6.131045e+00
120	B14	40	5.951162e+00
121	G15	35	5.862759e+00
122	G25	40	5.852604e+00
123	G24	19	5.689210e+00
124	B15	46	5.810878e+00
125	B36	37	5.802210e+00
126	G05	29	5.758885e+00
127	B32	45	5.943330e+00
128	B21	37	6.312230e+00
129	B35	40	5.915343e+00
130	G36	29	7.241270e+00
131	G37	15	5.775164e+00
132	B41	12	5.584139e+00
133	B24	36	5.928434e+00
134	B15	27	5.764530e+00
135	G08	45	5.776163e+00
136	G05	44	5.936413e+00
137	B16	17	5.834561e+00
138	B26	34	5.769689e+00
139	B14	32	5.699410e+00
140	B28	20	5.861668e+00
141	B20	48	5.750307e+00
142	G22	35	5.729059e+00
143	G35	47	5.730152e+00
144	G23	15	1.011264e+01
145	B23	40	5.726139e+00
146	B21	45	5.785667e+00
147	B40	24	5.782165e+00
148	G15	54	6.526972e+00
149	B09	36	5.860090e+00
150	G37	34	5.791074e+00
151	B41	46	5.897271e+00
152	G09	35	5.866302e+00
153	G36	17	5.978394e+00
154	G01	23	7.010086e+00
155	G27	25	5.909247e+00
156	B37	14	6.466530e+00
157	G31	36	5.888689e+00
158	B25	33	6.209453e+00
159	B36	32	6.171608e+00
160	B34	31	5.829970e+00
161	G25	43	6.159870e+00
162	G28	28	6.093928e+00
163	G16	44	5.715089e+00
164	B29	35	6.360028e+00
165	G17	28	5.699495e+00
166	G29	68	5.787561e+00
167	G11	25	5.697268e+00
168	B13	63	6.095935e+00
169	B32	71	6.216920e+00
170	G20	29	5.922242e+00
171	G07	30	5.821336e+00
172	G24	29	6.145701e+00
173	G21	38	5.885254e+00
174	G39	22	5.730312e+00
175	B33	32	5.935873e+00
176	B35	55	5.921194e+00
