Trial	Identity	Answer	ReactionTime[s]	
1	B14	67	1.306761e+01
2	G35	66	8.630195e+00
3	G20	45	9.632967e+00
4	B33	57	8.006189e+00
5	G31	63	8.191552e+00
6	B21	64	1.012116e+01
7	B09	54	7.816135e+00
8	G37	52	7.538025e+00
9	G25	52	8.921432e+00
10	B32	78	8.049798e+00
11	B13	48	7.167474e+00
12	B28	34	8.895681e+00
13	G05	61	8.617569e+00
14	G23	36	6.486911e+00
15	G29	70	6.183638e+00
16	B41	42	6.231327e+00
17	B40	63	7.182149e+00
18	G36	52	9.850829e+00
19	B26	52	6.705317e+00
20	G17	35	7.491023e+00
21	G11	42	8.293483e+00
22	B25	42	6.245631e+00
23	G28	39	9.660725e+00
24	G22	38	7.368226e+00
25	G15	60	6.177369e+00
26	B37	33	9.527609e+00
27	G27	41	8.132886e+00
28	B16	34	1.010775e+01
29	B35	54	6.969999e+00
30	B36	42	7.873634e+00
31	G39	30	9.174553e+00
32	B29	68	1.143561e+01
33	B34	53	7.583305e+00
34	G08	57	1.064180e+01
35	B24	56	1.075129e+01
36	G07	61	8.758862e+00
37	G01	58	9.387244e+00
38	G09	60	5.838910e+00
39	G21	51	1.044450e+01
40	B23	53	5.661375e+00
41	B15	60	9.643236e+00
42	B20	35	6.779376e+00
43	G16	51	6.490013e+00
44	G24	37	2.201702e+01
45	B14	59	7.769227e+00
46	B21	65	1.013141e+01
47	G15	59	7.166410e+00
48	G31	58	5.695695e+00
49	G11	32	5.564394e+00
50	G05	52	1.027115e+01
51	G28	39	7.570074e+00
52	B41	35	5.771650e+00
53	B35	61	8.146495e+00
54	G21	44	5.760367e+00
55	G01	56	5.816672e+00
56	G08	49	9.806230e+00
57	G23	40	9.963875e+00
58	B26	56	5.857696e+00
59	B34	70	8.443403e+00
60	B28	49	8.251127e+00
61	G20	61	7.882609e+00
62	G22	43	5.872740e+00
63	B23	76	9.021167e+00
64	G29	65	5.655610e+00
65	G36	57	5.783286e+00
66	B32	73	9.694424e+00
67	G07	55	9.148972e+00
68	G35	58	5.610917e+00
69	G24	35	1.033968e+01
70	G16	59	6.133860e+00
71	B33	45	1.111647e+01
72	G27	33	9.065472e+00
73	B29	64	1.569652e+01
74	B13	44	5.875631e+00
75	B24	49	1.099034e+01
76	B25	35	1.158338e+01
77	B37	29	8.529144e+00
78	B20	48	9.098265e+00
79	G17	47	7.403429e+00
80	B09	56	6.514373e+00
81	G39	23	6.515207e+00
82	B36	43	1.069920e+01
83	B15	67	6.924634e+00
84	G09	50	8.556831e+00
85	G25	54	1.222640e+01
86	B16	36	5.693163e+00
87	B40	65	9.340944e+00
88	G37	36	7.212445e+00
89	G29	69	5.740976e+00
90	B25	60	5.781974e+00
91	B09	55	6.143609e+00
92	B23	73	5.774646e+00
93	B34	66	8.982929e+00
94	G28	39	9.134750e+00
95	G21	52	1.001273e+01
96	B26	56	5.882501e+00
97	G11	37	6.566512e+00
98	B37	41	8.372212e+00
99	G39	51	7.931117e+00
100	G35	56	7.363857e+00
101	B24	51	6.266821e+00
102	G20	61	6.589597e+00
103	B13	48	6.152689e+00
104	G23	48	9.278255e+00
105	G07	44	7.924373e+00
106	G08	47	6.434142e+00
107	G22	37	7.115769e+00
108	G16	72	6.561289e+00
109	B40	54	5.739058e+00
110	B16	22	5.920072e+00
111	G31	45	6.126738e+00
112	G09	63	7.091001e+00
113	B33	52	6.066179e+00
114	G17	75	7.135606e+00
115	G27	28	9.702699e+00
116	B20	39	7.483916e+00
117	G01	43	6.474096e+00
118	B28	54	8.786249e+00
119	B29	64	1.240820e+01
120	B14	71	6.468308e+00
121	G15	57	5.932846e+00
122	G25	56	7.775506e+00
123	G24	28	8.465120e+00
124	B15	77	5.906905e+00
125	B36	47	6.132441e+00
126	G05	46	5.821766e+00
127	B32	86	7.603808e+00
128	B21	63	8.748084e+00
129	B35	50	5.855784e+00
130	G36	39	8.690808e+00
131	G37	42	7.578984e+00
132	B41	52	7.449500e+00
133	B24	56	7.827239e+00
134	B15	72	6.431490e+00
135	G08	52	1.127269e+01
136	G05	50	6.604057e+00
137	B16	46	7.148976e+00
138	B26	55	7.349168e+00
139	B14	51	6.229619e+00
140	B28	39	8.222497e+00
141	B20	47	5.873212e+00
142	G22	54	5.643305e+00
143	G35	59	6.946231e+00
144	G23	17	7.180237e+00
145	B23	59	8.388773e+00
146	B21	63	8.689535e+00
147	B40	50	7.347464e+00
148	G15	60	9.902178e+00
149	B09	59	5.928370e+00
150	G37	40	6.265869e+00
151	B41	31	6.301054e+00
152	G09	60	8.619955e+00
153	G36	16	6.045406e+00
154	G01	55	8.033356e+00
155	G27	58	9.958696e+00
156	B37	46	8.828137e+00
157	G31	43	8.366297e+00
158	B25	38	6.068204e+00
159	B36	40	9.577012e+00
160	B34	50	9.778765e+00
161	G25	65	6.746443e+00
162	G28	46	9.239188e+00
163	G16	44	5.726081e+00
164	B29	56	1.128967e+01
165	G17	50	8.856729e+00
166	G29	67	6.392124e+00
167	G11	29	6.081395e+00
168	B13	48	9.007813e+00
169	B32	76	1.021811e+01
170	G20	45	6.971233e+00
171	G07	53	5.612864e+00
172	G24	32	1.255371e+01
173	G21	24	6.404936e+00
174	G39	47	6.576177e+00
175	B33	45	7.321117e+00
176	B35	41	5.633894e+00
