Trial	Identity	Answer	ReactionTime[s]	
1	B14	67	9.345296e+00
2	G35	62	1.284056e+01
3	G20	47	6.268455e+00
4	B33	34	5.691879e+00
5	G31	41	8.407065e+00
6	B21	35	6.731730e+00
7	B09	43	7.948649e+00
8	G37	29	1.016732e+01
9	G25	46	8.200344e+00
10	B32	70	8.954191e+00
11	B13	48	6.111243e+00
12	B28	39	7.930325e+00
13	G05	45	8.545515e+00
14	G23	14	1.055147e+01
15	G29	77	8.242433e+00
16	B41	27	8.793507e+00
17	B40	26	6.115158e+00
18	G36	36	6.058042e+00
19	B26	41	7.969233e+00
20	G17	27	1.121840e+01
21	G11	27	9.484217e+00
22	B25	34	1.155927e+01
23	G28	24	1.109153e+01
24	G22	18	1.099318e+01
25	G15	64	8.137500e+00
26	B37	26	6.906696e+00
27	G27	39	7.677468e+00
28	B16	45	6.575500e+00
29	B35	73	8.247468e+00
30	B36	51	1.044432e+01
31	G39	28	9.001628e+00
32	B29	46	1.109741e+01
33	B34	58	1.021795e+01
34	G08	49	7.188478e+00
35	B24	43	1.042602e+01
36	G07	57	1.033234e+01
37	G01	42	5.954169e+00
38	G09	57	1.168263e+01
39	G21	34	5.811230e+00
40	B23	42	8.256786e+00
41	B15	74	7.841462e+00
42	B20	48	1.064729e+01
43	G16	76	1.095492e+01
44	G24	32	1.088647e+01
45	B14	81	6.383093e+00
46	B21	54	8.251743e+00
47	G15	71	6.741120e+00
48	G31	47	7.010401e+00
49	G11	56	8.141922e+00
50	G05	67	7.589718e+00
51	G28	27	7.714226e+00
52	B41	45	9.566276e+00
53	B35	57	7.014516e+00
54	G21	38	8.952325e+00
55	G01	40	1.143258e+01
56	G08	53	6.366856e+00
57	G23	51	1.123898e+01
58	B26	49	5.966392e+00
59	B34	57	9.296714e+00
60	B28	56	6.209469e+00
61	G20	50	9.732641e+00
62	G22	33	8.918003e+00
63	B23	69	7.997878e+00
64	G29	58	8.315082e+00
65	G36	55	8.575227e+00
66	B32	65	1.133589e+01
67	G07	49	8.963924e+00
68	G35	44	1.143365e+01
69	G24	27	9.154792e+00
70	G16	48	8.942396e+00
71	B33	7	1.115558e+01
72	G27	34	9.402238e+00
73	B29	56	8.508004e+00
74	B13	41	7.766077e+00
75	B24	41	1.049916e+01
76	B25	64	8.637974e+00
77	B37	50	7.094250e+00
78	B20	45	8.996021e+00
79	G17	32	8.570290e+00
80	B09	38	6.918204e+00
81	G39	31	8.802786e+00
82	B36	48	1.092259e+01
83	B15	70	7.619500e+00
84	G09	75	8.065196e+00
85	G25	59	1.106766e+01
86	B16	43	7.930150e+00
87	B40	42	8.145154e+00
88	G37	42	1.055246e+01
89	G29	43	9.985331e+00
90	B25	56	1.040090e+01
91	B09	56	8.532873e+00
92	B23	55	9.302200e+00
93	B34	67	1.105805e+01
94	G28	50	8.716436e+00
95	G21	25	6.990433e+00
96	B26	43	8.104533e+00
97	G11	32	8.149535e+00
98	B37	30	8.174319e+00
99	G39	31	1.033574e+01
100	G35	61	8.020058e+00
101	B24	51	8.849052e+00
102	G20	57	9.180401e+00
103	B13	34	1.021351e+01
104	G23	43	1.126901e+01
105	G07	60	1.049853e+01
106	G08	73	7.605382e+00
107	G22	52	8.682052e+00
108	G16	84	9.152249e+00
109	B40	47	9.208081e+00
110	B16	52	1.007997e+01
111	G31	41	1.223238e+01
112	G09	68	8.467909e+00
113	B33	37	9.189040e+00
114	G17	41	1.122136e+01
115	G27	44	1.026598e+01
116	B20	48	1.081310e+01
117	G01	52	1.063677e+01
118	B28	57	6.582424e+00
119	B29	54	8.578104e+00
120	B14	80	8.572030e+00
121	G15	51	1.078601e+01
122	G25	61	1.009027e+01
123	G24	32	1.166424e+01
124	B15	77	7.532840e+00
125	B36	60	8.614691e+00
126	G05	70	9.153892e+00
127	B32	64	1.061441e+01
128	B21	76	6.293367e+00
129	B35	89	8.429612e+00
130	G36	59	5.723840e+00
131	G37	45	7.373424e+00
132	B41	55	6.702869e+00
133	B24	60	1.101219e+01
134	B15	78	7.343123e+00
135	G08	56	6.576132e+00
136	G05	66	8.017285e+00
137	B16	52	7.538005e+00
138	B26	39	1.059692e+01
139	B14	85	8.756813e+00
140	B28	17	8.063165e+00
141	B20	49	7.646491e+00
142	G22	40	9.048256e+00
143	G35	60	8.995989e+00
144	G23	36	1.037035e+01
145	B23	66	6.692848e+00
146	B21	77	1.138035e+01
147	B40	61	6.017487e+00
148	G15	69	9.968982e+00
149	B09	71	7.122443e+00
150	G37	35	8.360016e+00
151	B41	39	9.472918e+00
152	G09	75	7.484552e+00
153	G36	50	7.539536e+00
154	G01	52	8.650435e+00
155	G27	48	6.277322e+00
156	B37	43	1.044818e+01
157	G31	45	7.010006e+00
158	B25	59	1.014191e+01
159	B36	65	9.287755e+00
160	B34	59	9.058203e+00
161	G25	68	1.064267e+01
162	G28	43	6.596922e+00
163	G16	71	9.312580e+00
164	B29	62	8.706966e+00
165	G17	52	1.097823e+01
166	G29	42	5.961851e+00
167	G11	41	5.562118e+00
168	B13	64	7.655493e+00
169	B32	79	7.415400e+00
170	G20	53	9.540622e+00
171	G07	63	1.016859e+01
172	G24	39	1.008199e+01
173	G21	39	5.900588e+00
174	G39	44	5.690611e+00
175	B33	51	9.433292e+00
176	B35	67	5.784242e+00
