Trial	Identity	Answer	ReactionTime[s]	
1	B14	38	1.558811e+01
2	G35	39	9.041188e+00
3	G20	42	8.951704e+00
4	B33	13	7.013340e+00
5	G31	23	9.842147e+00
6	B21	52	6.891977e+00
7	B09	44	7.578993e+00
8	G37	27	9.779940e+00
9	G25	42	1.057166e+01
10	B32	57	1.127102e+01
11	B13	49	9.747743e+00
12	B28	28	1.192069e+01
13	G05	46	1.247797e+01
14	G23	25	1.100668e+01
15	G29	73	1.096319e+01
16	B41	37	1.580877e+01
17	B40	61	1.141127e+01
18	G36	47	9.152123e+00
19	B26	48	1.366029e+01
20	G17	42	7.776840e+00
21	G11	49	1.002518e+01
22	B25	56	1.127718e+01
23	G28	23	1.078080e+01
24	G22	31	6.634526e+00
25	G15	43	1.178166e+01
26	B37	29	7.131105e+00
27	G27	25	1.365104e+01
28	B16	43	9.416115e+00
29	B35	60	1.076592e+01
30	B36	31	6.608644e+00
31	G39	41	6.461935e+00
32	B29	51	1.048830e+01
33	B34	52	1.135638e+01
34	G08	35	9.213862e+00
35	B24	40	1.401971e+01
36	G07	55	1.132098e+01
37	G01	43	8.403994e+00
38	G09	57	1.087034e+01
39	G21	43	1.094737e+01
40	B23	45	7.023305e+00
41	B15	64	1.017454e+01
42	B20	53	8.934186e+00
43	G16	44	1.030839e+01
44	G24	21	1.168190e+01
45	B14	65	8.858598e+00
46	B21	58	8.084737e+00
47	G15	44	1.176629e+01
48	G31	43	9.290559e+00
49	G11	43	1.090091e+01
50	G05	47	6.530161e+00
51	G28	29	8.456014e+00
52	B41	32	1.102011e+01
53	B35	67	7.993058e+00
54	G21	44	8.784557e+00
55	G01	31	6.390361e+00
56	G08	41	1.083435e+01
57	G23	18	1.044150e+01
58	B26	50	8.361904e+00
59	B34	52	1.005346e+01
60	B28	41	8.154456e+00
61	G20	46	1.470897e+01
62	G22	28	6.061728e+00
63	B23	43	7.296835e+00
64	G29	75	1.087115e+01
65	G36	49	8.870222e+00
66	B32	47	1.187322e+01
67	G07	45	8.480547e+00
68	G35	51	1.081388e+01
69	G24	31	1.008235e+01
70	G16	64	7.799158e+00
71	B33	34	6.423893e+00
72	G27	44	1.299322e+01
73	B29	54	9.680897e+00
74	B13	46	5.841642e+00
75	B24	43	8.278699e+00
76	B25	44	1.005869e+01
77	B37	29	6.814274e+00
78	B20	39	8.344318e+00
79	G17	46	9.313660e+00
80	B09	45	9.803436e+00
81	G39	26	9.468665e+00
82	B36	51	8.291138e+00
83	B15	63	1.128994e+01
84	G09	52	9.835595e+00
85	G25	35	1.078742e+01
86	B16	41	6.726913e+00
87	B40	51	8.244696e+00
88	G37	42	8.604500e+00
89	G29	53	7.337515e+00
90	B25	63	5.973149e+00
91	B09	49	9.395574e+00
92	B23	44	8.151350e+00
93	B34	62	9.151633e+00
94	G28	34	7.074830e+00
95	G21	33	8.759923e+00
96	B26	35	5.707573e+00
97	G11	37	8.718175e+00
98	B37	40	8.728967e+00
99	G39	28	9.833814e+00
100	G35	50	6.709489e+00
101	B24	50	7.273352e+00
102	G20	46	6.149302e+00
103	B13	46	9.866330e+00
104	G23	32	9.580635e+00
105	G07	45	1.099378e+01
106	G08	35	6.952579e+00
107	G22	33	7.281441e+00
108	G16	53	7.104757e+00
109	B40	33	7.917931e+00
110	B16	56	6.626254e+00
111	G31	43	6.447019e+00
112	G09	44	7.221649e+00
113	B33	31	7.583452e+00
114	G17	49	5.972070e+00
115	G27	39	7.067726e+00
116	B20	44	6.031816e+00
117	G01	40	7.106582e+00
118	B28	35	5.877875e+00
119	B29	56	6.955656e+00
120	B14	66	6.337304e+00
121	G15	42	1.076010e+01
122	G25	54	8.478695e+00
123	G24	46	6.476476e+00
124	B15	48	6.700142e+00
125	B36	42	6.451529e+00
126	G05	52	6.422680e+00
127	B32	43	7.157096e+00
128	B21	52	7.123886e+00
129	B35	61	9.083071e+00
130	G36	39	7.842661e+00
131	G37	20	6.709818e+00
132	B41	38	6.820805e+00
133	B24	48	6.642498e+00
134	B15	51	7.728712e+00
135	G08	31	9.163239e+00
136	G05	45	9.568340e+00
137	B16	39	7.330041e+00
138	B26	39	8.636641e+00
139	B14	53	8.129911e+00
140	B28	36	1.051573e+01
141	B20	48	7.920868e+00
142	G22	38	9.528757e+00
143	G35	48	5.921112e+00
144	G23	19	8.088528e+00
145	B23	46	8.608864e+00
146	B21	42	5.971145e+00
147	B40	42	9.041514e+00
148	G15	54	7.994448e+00
149	B09	41	7.455729e+00
150	G37	32	7.255461e+00
151	B41	21	6.589421e+00
152	G09	53	7.194904e+00
153	G36	33	6.073662e+00
154	G01	26	6.963411e+00
155	G27	32	6.321399e+00
156	B37	33	6.486217e+00
157	G31	44	7.467948e+00
158	B25	49	8.381741e+00
159	B36	42	8.541046e+00
160	B34	52	1.004936e+01
161	G25	50	8.355389e+00
162	G28	32	7.793056e+00
163	G16	53	9.227397e+00
164	B29	58	1.119124e+01
165	G17	48	6.180556e+00
166	G29	70	6.293109e+00
167	G11	40	6.771494e+00
168	B13	49	8.407613e+00
169	B32	51	7.382780e+00
170	G20	58	7.168470e+00
171	G07	45	5.881190e+00
172	G24	31	7.334605e+00
173	G21	37	6.382704e+00
174	G39	32	1.100270e+01
175	B33	34	7.883859e+00
176	B35	64	9.825630e+00
