Trial	Identity	Answer	ReactionTime[s]	
1	B14	43	1.234698e+01
2	G35	80	1.040118e+01
3	G20	50	8.578033e+00
4	B33	44	8.088870e+00
5	G31	48	1.061897e+01
6	B21	52	6.637455e+00
7	B09	56	6.540089e+00
8	G37	57	6.083322e+00
9	G25	46	8.379605e+00
10	B32	92	6.461875e+00
11	B13	64	7.505161e+00
12	B28	48	1.032556e+01
13	G05	51	6.016766e+00
14	G23	21	8.912302e+00
15	G29	77	9.608521e+00
16	B41	63	8.297117e+00
17	B40	59	1.084425e+01
18	G36	45	8.607572e+00
19	B26	62	9.705111e+00
20	G17	36	7.832418e+00
21	G11	43	6.153272e+00
22	B25	49	8.776750e+00
23	G28	45	7.767477e+00
24	G22	36	7.797570e+00
25	G15	58	7.373793e+00
26	B37	25	6.919807e+00
27	G27	41	6.633876e+00
28	B16	49	6.704509e+00
29	B35	58	8.228811e+00
30	B36	41	7.528309e+00
31	G39	45	9.616822e+00
32	B29	54	7.489439e+00
33	B34	50	9.859059e+00
34	G08	29	7.195887e+00
35	B24	42	6.122043e+00
36	G07	45	1.039231e+01
37	G01	50	6.827289e+00
38	G09	48	8.582261e+00
39	G21	20	6.596450e+00
40	B23	31	1.075623e+01
41	B15	55	7.295854e+00
42	B20	40	1.539771e+01
43	G16	41	6.742452e+00
44	G24	20	6.509586e+00
45	B14	72	9.553028e+00
46	B21	56	8.635765e+00
47	G15	54	1.004224e+01
48	G31	38	9.772293e+00
49	G11	36	9.387236e+00
50	G05	38	8.993079e+00
51	G28	18	8.863811e+00
52	B41	30	7.521510e+00
53	B35	47	7.470560e+00
54	G21	37	6.457685e+00
55	G01	41	7.846885e+00
56	G08	31	7.821450e+00
57	G23	12	8.784514e+00
58	B26	46	8.514619e+00
59	B34	48	1.027941e+01
60	B28	25	6.778574e+00
61	G20	44	9.948435e+00
62	G22	34	7.686112e+00
63	B23	40	1.066098e+01
64	G29	77	1.022022e+01
65	G36	30	9.269559e+00
66	B32	35	7.037413e+00
67	G07	45	7.091503e+00
68	G35	65	1.005022e+01
69	G24	22	1.008408e+01
70	G16	41	7.803988e+00
71	B33	31	7.044045e+00
72	G27	35	9.920387e+00
73	B29	63	6.445451e+00
74	B13	58	7.438513e+00
75	B24	48	6.395889e+00
76	B25	39	1.047297e+01
77	B37	26	6.669584e+00
78	B20	28	1.060145e+01
79	G17	43	9.393967e+00
80	B09	55	7.486344e+00
81	G39	39	9.829348e+00
82	B36	40	6.404783e+00
83	B15	68	8.200176e+00
84	G09	47	7.824990e+00
85	G25	31	6.252740e+00
86	B16	42	6.518402e+00
87	B40	58	6.951977e+00
88	G37	58	8.823214e+00
89	G29	65	6.649861e+00
90	B25	38	1.051481e+01
91	B09	51	9.050556e+00
92	B23	21	1.046700e+01
93	B34	25	8.857982e+00
94	G28	43	9.361992e+00
95	G21	40	7.915318e+00
96	B26	29	7.304294e+00
97	G11	25	7.173089e+00
98	B37	53	1.042903e+01
99	G39	35	7.686296e+00
100	G35	44	7.823357e+00
101	B24	40	7.153825e+00
102	G20	68	7.264727e+00
103	B13	47	6.913632e+00
104	G23	34	1.274899e+01
105	G07	50	9.586800e+00
106	G08	45	6.104168e+00
107	G22	24	7.489298e+00
108	G16	48	9.836607e+00
109	B40	52	9.660557e+00
110	B16	37	9.433051e+00
111	G31	50	6.540761e+00
112	G09	56	9.290243e+00
113	B33	46	8.496523e+00
114	G17	52	7.633855e+00
115	G27	28	6.697787e+00
116	B20	44	1.310686e+01
117	G01	40	7.743971e+00
118	B28	45	7.909808e+00
119	B29	46	6.620014e+00
120	B14	60	7.000511e+00
121	G15	53	7.370959e+00
122	G25	42	7.458459e+00
123	G24	23	1.018598e+01
124	B15	63	7.192078e+00
125	B36	38	6.441156e+00
126	G05	48	6.881799e+00
127	B32	52	7.710300e+00
128	B21	41	6.952399e+00
129	B35	63	9.604156e+00
130	G36	41	6.965091e+00
131	G37	28	7.956508e+00
132	B41	46	6.474915e+00
133	B24	38	6.533736e+00
134	B15	50	7.889845e+00
135	G08	50	8.402992e+00
136	G05	31	6.127918e+00
137	B16	31	8.640073e+00
138	B26	47	9.453319e+00
139	B14	56	7.607618e+00
140	B28	35	6.390395e+00
141	B20	23	6.874121e+00
142	G22	45	8.520595e+00
143	G35	40	6.735367e+00
144	G23	18	6.847535e+00
145	B23	52	1.315343e+01
146	B21	54	6.982566e+00
147	B40	67	6.409594e+00
148	G15	50	6.310085e+00
149	B09	34	6.518419e+00
150	G37	28	6.475944e+00
151	B41	4	6.129523e+00
152	G09	46	7.088783e+00
153	G36	9	6.670840e+00
154	G01	38	6.178984e+00
155	G27	38	7.087313e+00
156	B37	29	6.060865e+00
157	G31	46	8.386390e+00
158	B25	43	7.102165e+00
159	B36	26	6.669206e+00
160	B34	53	6.132854e+00
161	G25	47	7.356542e+00
162	G28	48	6.476727e+00
163	G16	56	7.058055e+00
164	B29	45	6.626515e+00
165	G17	43	6.945042e+00
166	G29	69	6.469073e+00
167	G11	37	8.616364e+00
168	B13	69	6.145962e+00
169	B32	84	6.832576e+00
170	G20	46	6.488711e+00
171	G07	53	1.078496e+01
172	G24	30	7.180573e+00
173	G21	37	6.139431e+00
174	G39	73	6.284290e+00
175	B33	26	6.747127e+00
176	B35	39	8.246525e+00
