Trial	Identity	Answer	ReactionTime[s]	
1	B14	49	6.997768e+00
2	G35	70	9.315402e+00
3	G20	29	6.498082e+00
4	B33	31	7.487075e+00
5	G31	34	5.816503e+00
6	B21	41	7.925479e+00
7	B09	30	6.311768e+00
8	G37	45	6.225730e+00
9	G25	66	6.128706e+00
10	B32	57	6.328999e+00
11	B13	60	5.803659e+00
12	B28	60	5.953466e+00
13	G05	46	5.843984e+00
14	G23	35	5.712286e+00
15	G29	40	6.026408e+00
16	B41	43	5.886565e+00
17	B40	59	7.844429e+00
18	G36	34	6.036771e+00
19	B26	35	5.662750e+00
20	G17	57	5.821024e+00
21	G11	53	8.045105e+00
22	B25	58	5.794983e+00
23	G28	40	5.668177e+00
24	G22	32	6.846081e+00
25	G15	35	5.724296e+00
26	B37	22	7.112999e+00
27	G27	28	6.406434e+00
28	B16	47	6.244893e+00
29	B35	54	5.727455e+00
30	B36	51	5.631623e+00
31	G39	61	6.793665e+00
32	B29	35	6.341016e+00
33	B34	32	6.259878e+00
34	G08	42	5.871475e+00
35	B24	38	6.830002e+00
36	G07	58	6.566092e+00
37	G01	49	5.720307e+00
38	G09	52	5.702076e+00
39	G21	58	5.682795e+00
40	B23	55	7.079703e+00
41	B15	57	5.772448e+00
42	B20	50	6.028568e+00
43	G16	34	6.409833e+00
44	G24	22	6.854952e+00
45	B14	67	5.558407e+00
46	B21	42	6.690479e+00
47	G15	70	6.321447e+00
48	G31	55	5.944517e+00
49	G11	34	7.003109e+00
50	G05	48	5.953149e+00
51	G28	37	5.758893e+00
52	B41	28	5.978759e+00
53	B35	75	5.504813e+00
54	G21	55	5.667230e+00
55	G01	51	5.665861e+00
56	G08	46	6.257542e+00
57	G23	35	7.755150e+00
58	B26	44	6.394952e+00
59	B34	68	7.209013e+00
60	B28	56	6.149806e+00
61	G20	74	5.731755e+00
62	G22	36	6.144821e+00
63	B23	81	5.571505e+00
64	G29	61	5.628157e+00
65	G36	57	6.016165e+00
66	B32	44	6.231146e+00
67	G07	54	1.240502e+01
68	G35	58	5.738957e+00
69	G24	26	5.940185e+00
70	G16	57	6.549497e+00
71	B33	37	5.749690e+00
72	G27	29	6.105414e+00
73	B29	55	5.863531e+00
74	B13	60	5.669291e+00
75	B24	44	5.740814e+00
76	B25	37	7.234074e+00
77	B37	24	6.181295e+00
78	B20	50	6.342947e+00
79	G17	46	7.177939e+00
80	B09	74	5.594840e+00
81	G39	28	5.643612e+00
82	B36	63	6.091145e+00
83	B15	75	5.697158e+00
84	G09	69	6.296240e+00
85	G25	46	7.979868e+00
86	B16	38	5.605470e+00
87	B40	63	5.745484e+00
88	G37	50	7.554993e+00
89	G29	63	8.284026e+00
90	B25	48	7.925603e+00
91	B09	65	5.765217e+00
92	B23	68	5.626826e+00
93	B34	50	5.612709e+00
94	G28	38	5.557993e+00
95	G21	55	5.682385e+00
96	B26	70	5.578697e+00
97	G11	35	5.459058e+00
98	B37	44	5.823712e+00
99	G39	36	5.642762e+00
100	G35	57	6.330819e+00
101	B24	37	5.810438e+00
102	G20	83	5.760049e+00
103	B13	54	5.704134e+00
104	G23	35	5.770134e+00
105	G07	74	5.584183e+00
106	G08	43	5.698885e+00
107	G22	30	5.519106e+00
108	G16	80	5.618568e+00
109	B40	44	5.747866e+00
110	B16	38	5.573838e+00
111	G31	52	5.623899e+00
112	G09	67	5.758729e+00
113	B33	63	5.740917e+00
114	G17	46	5.781320e+00
115	G27	30	6.607913e+00
116	B20	46	6.716742e+00
117	G01	50	6.028043e+00
118	B28	55	5.702353e+00
119	B29	61	5.601749e+00
120	B14	64	5.583420e+00
121	G15	56	5.549475e+00
122	G25	56	6.434898e+00
123	G24	33	7.575753e+00
124	B15	46	5.597734e+00
125	B36	60	5.685301e+00
126	G05	57	5.735659e+00
127	B32	88	6.102768e+00
128	B21	57	5.483834e+00
129	B35	80	5.705751e+00
130	G36	51	5.683705e+00
131	G37	36	5.737921e+00
132	B41	56	5.571002e+00
133	B24	35	5.690135e+00
134	B15	84	5.650068e+00
135	G08	42	5.514621e+00
136	G05	52	5.514981e+00
137	B16	55	5.624129e+00
138	B26	54	5.944384e+00
139	B14	54	5.586777e+00
140	B28	44	5.664118e+00
141	B20	59	5.795901e+00
142	G22	38	5.614355e+00
143	G35	56	5.905418e+00
144	G23	29	5.465763e+00
145	B23	68	6.659452e+00
146	B21	55	5.976224e+00
147	B40	33	6.343397e+00
148	G15	59	5.848521e+00
149	B09	55	5.504862e+00
150	G37	46	5.710271e+00
151	B41	41	5.837322e+00
152	G09	66	5.804138e+00
153	G36	31	5.984066e+00
154	G01	40	5.541719e+00
155	G27	39	5.443248e+00
156	B37	47	5.762455e+00
157	G31	36	5.638458e+00
158	B25	37	5.599099e+00
159	B36	59	5.769558e+00
160	B34	43	5.564039e+00
161	G25	57	6.741599e+00
162	G28	51	6.194826e+00
163	G16	43	5.662127e+00
164	B29	50	5.862380e+00
165	G17	40	5.779387e+00
166	G29	56	5.701088e+00
167	G11	35	5.597418e+00
168	B13	68	5.674713e+00
169	B32	73	5.515746e+00
170	G20	58	5.883897e+00
171	G07	58	6.305161e+00
172	G24	36	5.888307e+00
173	G21	41	5.455845e+00
174	G39	49	5.750190e+00
175	B33	46	5.592225e+00
176	B35	66	5.636670e+00
