Trial	Identity	Answer	ReactionTime[s]	
1	B14	53	1.062444e+01
2	G35	40	7.957867e+00
3	G20	56	7.912111e+00
4	B33	46	8.767151e+00
5	G31	41	6.094935e+00
6	B21	56	8.567578e+00
7	B09	40	8.376217e+00
8	G37	34	8.160513e+00
9	G25	47	8.250750e+00
10	B32	91	9.049261e+00
11	B13	48	8.252050e+00
12	B28	38	7.642997e+00
13	G05	57	8.553146e+00
14	G23	34	8.805162e+00
15	G29	60	9.423156e+00
16	B41	31	8.208942e+00
17	B40	53	8.923521e+00
18	G36	41	7.672575e+00
19	B26	57	8.238972e+00
20	G17	53	9.802619e+00
21	G11	41	5.745801e+00
22	B25	38	6.696190e+00
23	G28	32	8.941353e+00
24	G22	20	6.265728e+00
25	G15	47	6.446431e+00
26	B37	46	6.809826e+00
27	G27	31	9.083810e+00
28	B16	29	8.475137e+00
29	B35	61	7.750990e+00
30	B36	33	8.108221e+00
31	G39	49	6.271760e+00
32	B29	63	8.661939e+00
33	B34	59	8.711113e+00
34	G08	31	7.246174e+00
35	B24	29	7.735650e+00
36	G07	42	8.811430e+00
37	G01	43	6.451814e+00
38	G09	49	7.262530e+00
39	G21	39	7.274192e+00
40	B23	35	7.877458e+00
41	B15	59	6.296400e+00
42	B20	34	8.988173e+00
43	G16	46	7.448535e+00
44	G24	20	9.434705e+00
45	B14	51	6.778099e+00
46	B21	60	8.730575e+00
47	G15	55	7.407427e+00
48	G31	46	8.419972e+00
49	G11	42	6.420761e+00
50	G05	62	1.108460e+01
51	G28	45	6.718976e+00
52	B41	18	6.233509e+00
53	B35	61	7.047720e+00
54	G21	36	6.547928e+00
55	G01	40	6.808204e+00
56	G08	27	9.925704e+00
57	G23	29	9.277303e+00
58	B26	63	6.757924e+00
59	B34	70	6.820584e+00
60	B28	34	6.595023e+00
61	G20	41	9.322808e+00
62	G22	35	8.663234e+00
63	B23	69	8.550731e+00
64	G29	60	1.035895e+01
65	G36	33	1.017699e+01
66	B32	50	9.570522e+00
67	G07	58	8.860722e+00
68	G35	40	8.855628e+00
69	G24	29	9.498212e+00
70	G16	62	7.440632e+00
71	B33	49	9.401646e+00
72	G27	36	1.166899e+01
73	B29	69	7.434454e+00
74	B13	57	6.520730e+00
75	B24	60	8.581729e+00
76	B25	57	9.569407e+00
77	B37	44	7.101313e+00
78	B20	35	9.852663e+00
79	G17	45	8.535513e+00
80	B09	53	9.143504e+00
81	G39	42	1.142478e+01
82	B36	47	1.725722e+01
83	B15	91	6.212381e+00
84	G09	72	9.611861e+00
85	G25	54	9.288653e+00
86	B16	40	6.399742e+00
87	B40	72	8.373239e+00
88	G37	37	9.488670e+00
89	G29	47	1.216857e+01
90	B25	51	9.934095e+00
91	B09	63	1.117231e+01
92	B23	40	7.953409e+00
93	B34	60	9.505000e+00
94	G28	34	1.184028e+01
95	G21	50	8.272457e+00
96	B26	72	8.061115e+00
97	G11	30	5.700402e+00
98	B37	32	1.089592e+01
99	G39	43	9.382688e+00
100	G35	48	1.026224e+01
101	B24	38	6.803540e+00
102	G20	54	6.605842e+00
103	B13	38	5.605015e+00
104	G23	18	1.268201e+01
105	G07	50	8.640917e+00
106	G08	28	8.791749e+00
107	G22	31	8.678384e+00
108	G16	72	6.795782e+00
109	B40	45	7.563830e+00
110	B16	16	1.115031e+01
111	G31	42	7.613890e+00
112	G09	70	5.503829e+00
113	B33	40	9.593830e+00
114	G17	41	8.578318e+00
115	G27	36	8.643988e+00
116	B20	19	9.598391e+00
117	G01	26	8.192097e+00
118	B28	44	1.003463e+01
119	B29	47	5.831610e+00
120	B14	38	1.205507e+01
121	G15	55	8.461105e+00
122	G25	52	1.084943e+01
123	G24	32	1.104311e+01
124	B15	62	9.498556e+00
125	B36	34	1.022510e+01
126	G05	49	1.054062e+01
127	B32	63	1.047168e+01
128	B21	49	9.644975e+00
129	B35	65	8.733102e+00
130	G36	41	9.133533e+00
131	G37	49	9.807103e+00
132	B41	34	1.202429e+01
133	B24	41	1.040295e+01
134	B15	77	7.798060e+00
135	G08	39	7.691836e+00
136	G05	39	9.009966e+00
137	B16	41	7.597949e+00
138	B26	56	5.769699e+00
139	B14	43	9.933112e+00
140	B28	30	8.197186e+00
141	B20	24	1.147485e+01
142	G22	34	9.612123e+00
143	G35	43	9.036285e+00
144	G23	21	8.066811e+00
145	B23	32	1.051105e+01
146	B21	47	1.104992e+01
147	B40	43	6.756467e+00
148	G15	63	7.018336e+00
149	B09	50	7.286461e+00
150	G37	46	1.048201e+01
151	B41	27	9.137985e+00
152	G09	53	1.004495e+01
153	G36	29	5.842618e+00
154	G01	47	8.071516e+00
155	G27	35	9.918268e+00
156	B37	46	1.046065e+01
157	G31	52	1.004783e+01
158	B25	29	8.084189e+00
159	B36	45	7.769753e+00
160	B34	46	1.006747e+01
161	G25	58	1.142268e+01
162	G28	32	9.888439e+00
163	G16	52	6.522398e+00
164	B29	60	6.563293e+00
165	G17	56	9.687366e+00
166	G29	70	1.145742e+01
167	G11	33	9.101141e+00
168	B13	46	6.786119e+00
169	B32	85	6.325952e+00
170	G20	37	6.346217e+00
171	G07	54	6.669795e+00
172	G24	44	6.342158e+00
173	G21	28	6.137106e+00
174	G39	40	9.179564e+00
175	B33	31	7.326958e+00
176	B35	64	1.000109e+01
